job_id,job_title,company_name,company_state,employment_type,experience_level,company_size,image_link,employees,company_services,salary,original_title
3779017440,Marketing Analyst,Creative Circle,MI,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFugdCCZV44xQ/company-logo_100_100/0/1685994063200/creative_circle_logo?e=1712188800&v=beta&t=AUO9Q_bBpduxvxtsnUhjGAnbS5ooX1DNOpFgQolWhyw,201-500 employees,Staffing and Recruiting,55000.0,Marketing Analyst
3779019414,Senior Deep Learning Engineer,NVIDIA,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,223125.0,"Senior Deep Learning Software Engineer, Developer Tools"
3779020369,Senior Deep Learning Engineer,NVIDIA,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,223125.0,"Senior Deep Learning Software Engineer, Developer Tools"
3779024139,Deep Learning Engineer,NVIDIA,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,162125.0,Deep Learning Algorithm Engineer - New College Grad 2024
3779024152,Senior Deep Learning Engineer,NVIDIA,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,223125.0,"Senior Deep Learning Software Engineer, Developer Tools"
3779250625,Data Analyst,Sentara Health,VA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQHE0lTGsZOjWg/company-logo_100_100/0/1683209739454/sentara_healthcare_logo?e=1712188800&v=beta&t=IHXRQ5kLkusxOMs8_bi_XTIHCm__w_XaW_ghBmaDTec,"10,001+ employees",Hospitals and Health Care,80633.28,HealthCare Data Analyst
3779264702,Data Scientist,Manulife,MA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQFgXRXEMLvgoQ/company-logo_100_100/0/1688483441624/manulife_financial_logo?e=1712188800&v=beta&t=n-BzPwiJg_6opuXzRPtqBS3OFY0KuiMflgoG5GvuYi8,"10,001+ employees",Insurance,119200.0,Data Scientist
3779323229,Data Analyst,Commonwealth of Massachusetts,MA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQHZDJb9I1ZqLQ/company-logo_100_100/0/1643912535729/commonwealth_of_massachusetts_logo?e=1712188800&v=beta&t=yyYdxDGLryVmGkroVuDtQRBKHMcFWyr5J44zzgp3uyM,"10,001+ employees",Government Administration,87204.78,Data Analyst I
3779429016,Python Developer,Twenty Bridge Staffing,VA,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C560BAQEUq52nQpQfWw/company-logo_100_100/0/1631320462575?e=1712188800&v=beta&t=dgnBx1fJ1rOHoARbECEEP-oSV1eT8ObkFR4WEBl9kxo,11-50 employees,Staffing and Recruiting,117500.0,Python Developer
3779695890,Senior Data Scientist,The Walt Disney Company,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,159264.0,Senior Data Scientist
3779757173,Data Scientist,Madison Logic,NY,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQHtZLJln1x1Eg/company-logo_100_100/0/1688657915088/madison_logic_logo?e=1712188800&v=beta&t=KzhTSIibwD9GbYDCkXzna-5sKPOp7gtPBoiav0cipN0,201-500 employees,Advertising Services,132500.0,Data Scientist
3779758115,Data Analyst,Oldcastle BuildingEnvelope,CO,Full-time,Entry level,L,https://media.licdn.com/dms/image/D4D0BAQFY4gv7ROveNA/company-logo_100_100/0/1686777845325/oldcastle_buildingenvelope_logo?e=1712188800&v=beta&t=AtQcv3_CoqI9okeHc9iPywqYy2kFfo2GkTSlh876lE4,"5,001-10,000 employees",Wholesale Building Materials,43200.0,Data Analyst
3779843054,Business Analyst,"California State University, Los Angeles",CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQFbmonFWiUqOw/company-logo_100_100/0/1630564352533/california_state_university_los_angeles_logo?e=1712188800&v=beta&t=vkIj-g2XjOzmXzOJ_H9DBI2Wjbn_wpN4UY3HyQJgKhI,"1,001-5,000 employees",Higher Education,70290.0,Business Analyst II
3779901956,Senior Machine Learning Engineer,XPENG,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFd9kaSSbOAbw/company-logo_100_100/0/1637218452746?e=1712188800&v=beta&t=aZw1D3tzd-cTC2sDm0-dCyQzJa2tUsGQRKad_NAt1YQ,"10,001+ employees",Motor Vehicle Manufacturing,295000.0,Senior Staff Machine Learning Engineer - Foundation Models
3779955104,Machine Learning Engineer,Samsung Research America (SRA),CA,Internship,Internship,L,https://media.licdn.com/dms/image/C560BAQFXo7eqlpULhg/company-logo_100_100/0/1643424574845/sra_samsungreasearchamerica_logo?e=1712188800&v=beta&t=gWoW-K_DNAas_KSC98Q_0cWaJiBpa6OgKew7ncQfwmM,"1,001-5,000 employees",Software Development,102720.0,"2024 Summer Intern, Artificial Intelligence – Machine Learning Engineer"
3780028978,Senior Business Analyst,Option Care Health,IL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEwetUjlIe59A/company-logo_100_100/0/1631363150072/option_care_logo?e=1712188800&v=beta&t=bLMQIwKm1g7BqPDIrMJbBsq-yvojgdfokQXbLnEtdPI,"5,001-10,000 employees",Hospitals and Health Care,67491.84,Senior Business Analyst
3780037053,Machine Learning Engineer,Autodesk,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQGfuQkbYJZz1g/company-logo_100_100/0/1688187925632?e=1712188800&v=beta&t=zh8NjC2sNyPHEYAO8SF9nl9uSfx0X48juSP-yyQg1dc,"10,001+ employees",Software Development,71760.0,"Intern, Machine Learning Engineering"
3780059926,Machine Learning Engineer,Trinity Solar,NJ,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQGZL9sU1hiGEA/company-logo_100_100/0/1630569078113/trinity_solar_logo?e=1712188800&v=beta&t=T8Li3yvvPKOlP818L9FT49F6FeefryY72mIKItAskEw,"1,001-5,000 employees",Services for Renewable Energy,155000.0,AI Machine Learning Engineer
3780066430,Business Analyst,Trinity Solar,NJ,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQGZL9sU1hiGEA/company-logo_100_100/0/1630569078113/trinity_solar_logo?e=1712188800&v=beta&t=T8Li3yvvPKOlP818L9FT49F6FeefryY72mIKItAskEw,"1,001-5,000 employees",Services for Renewable Energy,77500.0,Jr. Business Analyst
3780173323,Senior Data Engineer,CVS Health,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,135000.0,Senior Data Engineer (Senior Data Modeler)
3780221194,Data Architect,LTI - Larsen & Toubro Infotech,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/D4D0BAQGsPjF4QmtIYQ/company-logo_100_100/0/1667281247260/lt_infotech_logo?e=1712188800&v=beta&t=eJvK9AneLuyYYpTw79D7iVc3tRlTCE6hCs_dN1A0DLw,"10,001+ employees",IT Services and IT Consulting,155000.0,Data Architect
3780253035,Business Analyst,MUFG,FL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQEyC1DyrmO5yA/company-logo_100_100/0/1688117556427/mufg_logo?e=1712188800&v=beta&t=3-EJpEr47BXrDH68uvfeGz2jF-DiUmFdJu3ZGxGb3v0,"10,001+ employees",Financial Services,142500.0,"Governance, Risk & Compliance - Business Analyst, Vice President - Hybrid"
3780366749,Senior Data Analyst,The Walt Disney Company,NY,Internship,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,138100.0,Senior Data Analyst (International Data & Analytics Team)
3780370258,Senior Data Analyst,The Walt Disney Company,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,138100.0,Bilingual Senior Data Analyst (Spanish)
3780539831,Python Developer,PGIM,NJ,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGPwKCoGheQAQ/company-logo_100_100/0/1631301345286?e=1712188800&v=beta&t=3i_iGS4KT23ZweQbhz1P4N4BTGEVHTnMt0fDkQSx8S8,"1,001-5,000 employees",Financial Services,170000.0,"PGIM Fixed Income – Python Developer / API Engineer (Hybrid – Newark, NJ)"
3780635111,Data Engineer,Kforce Inc,CA,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQEtonVHDHqAZQ/company-logo_100_100/0/1639415775313/kforce_logo?e=1712188800&v=beta&t=HkoQMTWa4yn9vdXOuXNslkr4FIjKI6rkPKaKP7ib7Wo,"1,001-5,000 employees",IT Services and IT Consulting,118080.0,Data Engineer IV
3780680773,Data Engineer,Red Bull,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGxY4hvWXJqiA/company-logo_100_100/0/1631421138675/red_bull_logo?e=1712188800&v=beta&t=lgLWosPLET84SabzFfRb826jptHD4QXgXXGSnFlxPLo,"10,001+ employees",Food and Beverage Services,130000.0,Data Engineer
3781092963,Business Analyst,The Walt Disney Company,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQE7OIxItpOtzA/company-logo_100_100/0/1672755875596/the_walt_disney_company_logo?e=1712188800&v=beta&t=8CQW-yNpgqgo6_Dd8yDFeamuhj3J-KyQBdL3plxGCaQ,"10,001+ employees",Entertainment Providers,145100.0,Lead Salesforce Business Analyst
3781114524,Senior Machine Learning Engineer,Roblox,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQHcBSrlw3MI3g/company-logo_100_100/0/1661789836195/roblox_logo?e=1712188800&v=beta&t=lNbBtk1S52d_PRMUL3QFO5zGaRvQOTmM9_wZm9Jm8aU,"1,001-5,000 employees",Software Development,299680.0,Senior / Principal Machine Learning Engineer - Creator Services NLP
3781136981,Data Analyst,American Express,NY,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQGRhsociEn4gQ/company-logo_100_100/0/1631367875582?e=1712188800&v=beta&t=v5N-AgRQ-yI41jBR8oSiQoS-ZugkLHFbfKFvUV4aONk,"10,001+ employees",Financial Services,80000.0,Net-Zero Data Analyst
3781251509,Data Engineer,"GEI Consultants, Inc.",RI,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQFW8lM6W7DmTg/company-logo_100_100/0/1630650202151/gei_consultants_inc__logo?e=1712188800&v=beta&t=szlU2g5WgNPBPco2Zvsh2EHObE3IY2DP7MtKr2tWAF0,"1,001-5,000 employees",Civil Engineering,54720.0,Jr. Web Application Data Engineer
3781252397,Data Engineer,"GEI Consultants, Inc.",NY,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQFW8lM6W7DmTg/company-logo_100_100/0/1630650202151/gei_consultants_inc__logo?e=1712188800&v=beta&t=szlU2g5WgNPBPco2Zvsh2EHObE3IY2DP7MtKr2tWAF0,"1,001-5,000 employees",Civil Engineering,54720.0,Jr. Web Application Data Engineer
3781253196,Data Engineer,"GEI Consultants, Inc.",ME,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQFW8lM6W7DmTg/company-logo_100_100/0/1630650202151/gei_consultants_inc__logo?e=1712188800&v=beta&t=szlU2g5WgNPBPco2Zvsh2EHObE3IY2DP7MtKr2tWAF0,"1,001-5,000 employees",Civil Engineering,54720.0,Jr. Web Application Data Engineer
3781578216,Data Architect,OSF HealthCare,IL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEh8rswIAgkRw/company-logo_100_100/0/1631324078215?e=1712188800&v=beta&t=bnBmwK0xeOnGP3L6q83KQGRzfDl9QSUwdw08ymHc6nM,"10,001+ employees",Hospitals and Health Care,99351.0,Data Architect
3781664915,Data Scientist,McKesson,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQHOAuDREjL5oQ/company-logo_100_100/0/1688393077743/mckesson_logo?e=1712188800&v=beta&t=Ir5gT1XVd8aS1gh1cCz4BoqQ0inWFI7_8EE5j8oxW2o,"10,001+ employees",Hospitals and Health Care,196650.0,Lead Data Scientist
3781745293,Business Analyst,Cynet Systems,NJ,Contract,Entry level,L,https://media.licdn.com/dms/image/D4D0BAQGvDjfCtTm6sg/company-logo_100_100/0/1688389037468/cynet_systems_logo?e=1712188800&v=beta&t=6FUbQE0n9WpgZ_kg_WHj_E-CkG1CLEn957LLDOj9x5I,"1,001-5,000 employees",Information Technology & Services,102720.0,Business Analyst with Drug Discovery - Remote / Telecommute
3781745761,Data Analyst,Jackson Lewis P.C.,NY,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQF4hMW_QvhWtw/company-logo_100_100/0/1656686134736/jacksonlewispc_logo?e=1712188800&v=beta&t=F84I0NgMaVmUVyxlCtRFa0cl9hvlyKqZLZFoqtSfPWU,"1,001-5,000 employees",Law Practice,83000.0,Data Analyst
3781799327,Data Engineer,CVS Health,IL,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,120000.0,Data Engineer
3781901052,Senior Data Engineer,Liberty Mutual Insurance,MA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFQ4BDi2WFLoA/company-logo_100_100/0/1630623768743/liberty_mutual_insurance_logo?e=1712188800&v=beta&t=OHqHNqMrh8YP4VTYTmBCTLoBFaDxiYrfWZNDNQ6RGPU,"10,001+ employees",Insurance,147450.0,"Senior Data Engineer, Investments Technology"
3781967694,Business Analyst,HomeServe USA,TN,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFNQOnMSTv74w/company-logo_100_100/0/1657902226291/homeserve_usa_logo?e=1712188800&v=beta&t=6Npg8A-NuCFHf87YhsLhiBPvVeLkG6u5bPCgnH_SVTg,"1,001-5,000 employees",Consumer Services,100553.75,Business Analyst
3782090005,Senior Data Architect,Adobe,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFrtK-ioO1rsQ/company-logo_100_100/0/1630645864762/adobe_logo?e=1712188800&v=beta&t=g0tuxXEH8ONGGKkskU7qfuEm0Du8XaLtoe8FL144mGw,"10,001+ employees",Software Development,206300.0,Senior Data Architect
3782090194,Data Analyst,Stanford University School of Medicine,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH74V3iDB5G5Q/company-logo_100_100/0/1630632331199/stanford_university_school_of_medicine_logo?e=1712188800&v=beta&t=Rkq1bW945xKLkmf3aP95y7qwSJ8VnOwx79z2aATuGVk,"5,001-10,000 employees",Higher Education,80740.0,Research Data Analyst 1
3782099426,Senior Data Engineer,Thrive Market,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH4l_83Qz5uzQ/company-logo_100_100/0/1630647736816?e=1712188800&v=beta&t=EdrmJvTmwxT18O5yk_CMd4g4vKaAR7rPoXHtTuhscM0,"501-1,000 employees",Wellness and Fitness Services,175000.0,Senior Data Engineer
3782202136,Data Scientist,CVS Health,MA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,125250.0,Data Scientist
3782227798,Business Analyst,Kforce Inc,MO,Contract,Entry level,L,https://media.licdn.com/dms/image/C4D0BAQEtonVHDHqAZQ/company-logo_100_100/0/1639415775313/kforce_logo?e=1712188800&v=beta&t=HkoQMTWa4yn9vdXOuXNslkr4FIjKI6rkPKaKP7ib7Wo,"1,001-5,000 employees",IT Services and IT Consulting,81600.0,Junior Business Analyst
3782231185,Marketing Analyst,Kforce Inc,MO,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQEtonVHDHqAZQ/company-logo_100_100/0/1639415775313/kforce_logo?e=1712188800&v=beta&t=HkoQMTWa4yn9vdXOuXNslkr4FIjKI6rkPKaKP7ib7Wo,"1,001-5,000 employees",IT Services and IT Consulting,63360.0,Marketing Analyst
3782247958,Data Engineer,Airbnb,OR,Contract,Entry level,L,https://media.licdn.com/dms/image/C560BAQFhfl32crIGIw/company-logo_100_100/0/1630637496980/airbnb_logo?e=1712188800&v=beta&t=ZbrwMIE19EReW2zWcaByfQP4b8wjJRoIjqqbSRfd7KI,"5,001-10,000 employees",Software Development,119040.0,Data Engineer
3782268010,Data Engineer,Intelliswift Software,OR,Contract,Mid-Senior level,L,https://media.licdn.com/dms/image/D4D0BAQG-pGoXI-eHkQ/company-logo_100_100/0/1688375508135/intelliswift_logo?e=1712188800&v=beta&t=rPHRioapz0OIOVqPUO-ny4yhiV1-_q7ZmIS_FzxMr5M,"1,001-5,000 employees",Information Technology & Services,118080.0,Data Engineer
3782289992,Data Engineer,Railroad19,MA,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782291788,Data Engineer,Railroad19,NY,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782292599,Data Engineer,Railroad19,OK,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782353415,Business Analyst,"Securitas Security Services USA, Inc.",CT,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFNZLbAumPuEA/company-logo_100_100/0/1687466424936/securitas_security_services_usa_inc_logo?e=1712188800&v=beta&t=UBGjDej0BInv3gjS1ixZGGxZXz02blVOD7H1SbusZX8,"10,001+ employees",Security and Investigations,82500.0,Business Analyst
3782578907,Python Developer,hackajob,MD,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/D560BAQF6HYG6dvSK0Q/company-logo_100_100/0/1683088716419/hackajob_logo?e=1712188800&v=beta&t=Fjq4vJQTlwswqKwT17FhyIaURScG9HqiCbOw0zQSaFw,51-200 employees,Software Development,172500.0,Python Developer
3782579780,Python Developer,hackajob,MD,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/D560BAQF6HYG6dvSK0Q/company-logo_100_100/0/1683088716419/hackajob_logo?e=1712188800&v=beta&t=Fjq4vJQTlwswqKwT17FhyIaURScG9HqiCbOw0zQSaFw,51-200 employees,Software Development,162500.0,Python Developer
3782584115,Python Developer,hackajob,MD,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/D560BAQF6HYG6dvSK0Q/company-logo_100_100/0/1683088716419/hackajob_logo?e=1712188800&v=beta&t=Fjq4vJQTlwswqKwT17FhyIaURScG9HqiCbOw0zQSaFw,51-200 employees,Software Development,162500.0,Python Developer
3782722845,Data Engineer,BeaconFire Inc.,NJ,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQEgZyD0JY8dTA/company-logo_100_100/0/1630645938186?e=1712188800&v=beta&t=R1BP-DC_EbUa_qSBSmD94E0MdRLHPDS51VnAJcoDG-w,201-500 employees,IT Services and IT Consulting,65000.0,Junior Data Engineer
3782769470,Python Developer,Synechron,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQF-kdmTYpOKFg/company-logo_100_100/0/1663673608492/synechron_logo?e=1712188800&v=beta&t=oCrl0nNqwQgFr1K0cyhMM5SK1uIst7Jv7k7XwhSD3DA,"10,001+ employees",Financial Services,135000.0,Python Developer
3782811101,Marketing Analyst,Flex Marketing Group,NY,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4D0BAQGhdW8ob6AFvw/company-logo_100_100/0/1646339699549/flex_marketing_group_logo?e=1712188800&v=beta&t=tyyeoHcf1to9lvkthRiMeo5-IevqkM0qe4WpOnuPB_M,11-50 employees,Advertising Services,60000.0,Marketing Analyst
3782812504,Data Engineer,Railroad19,FL,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782814205,Data Engineer,Railroad19,NJ,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782852780,Data Engineer,Railroad19,AL,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782852892,Data Engineer,Railroad19,CO,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782879876,Data Engineer,Railroad19,CT,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782882347,Data Engineer,Railroad19,CT,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782883181,Data Engineer,Railroad19,CT,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3782886060,Data Engineer,Railroad19,CT,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3783033218,Machine Learning Engineer,Discord,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQF4M0IT6_BcsA/company-logo_100_100/0/1630641421267/discord_logo?e=1712188800&v=beta&t=lYWgwCQC4dW54jxAzMfCS8Njp7VvC4EXBWR90wQ64Fg,"501-1,000 employees",Software Development,243000.0,Staff Software Engineer - Machine Learning Engineering
3783118564,Marketing Analyst,WhiteCap Search,NY,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQG51zqLJ6xUDw/company-logo_100_100/0/1632930666544/whitecapsearch_logo?e=1712188800&v=beta&t=XeZiCDII87lSgkSGUHddrHFczb4uRRcdOfcKphPEVWA,51-200 employees,Staffing and Recruiting,77500.0,Marketing Analyst
3783134509,Machine Learning Engineer,Adobe,CA,Full-time,Internship,L,https://media.licdn.com/dms/image/C560BAQFrtK-ioO1rsQ/company-logo_100_100/0/1630645864762/adobe_logo?e=1712188800&v=beta&t=g0tuxXEH8ONGGKkskU7qfuEm0Du8XaLtoe8FL144mGw,"10,001+ employees",Software Development,101760.0,2024 Intern - Machine Learning Engineer/Researcher
3783320898,Data Engineer,Railroad19,FL,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3783320918,Data Engineer,Railroad19,FL,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
3783321671,Data Engineer,Railroad19,FL,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C4E0BAQEkWt009g7o4A/company-logo_100_100/0/1630615212221/railroad19_logo?e=1712188800&v=beta&t=FRdo4ackT-MMhf1gbbFd3ue8_CQzITHun2eFHOCL7gM,51-200 employees,IT Services and IT Consulting,140000.0,Data Engineer - Scala(U.S. remote)
